lo/gos	lo/gos	n-s---mn-
pai=	pai=s	n-s----v-
kai\	kai/	c--------
ga\r	ga/r	g--------
u(ste/rw|	u(/steron	n-s---nd-
u(ste/rw|	u(/steros	n-s----d-
to/	o(	l-s---n--
eu)=	eu)=	x--------
pra/ssein	pra_/ssein	v--pna---
e)pei\	e)pei/	c--------
pu/qoito	pu_/qoito	v3spop---
pu/qoito	punqa/nomai	v3saom---
ke/rdos	ke/rdos	n-s---n--
e)mpola=|	e)mpola/w	v2spse---
e)mpola=|	e)mpola/w	v2spie---
e)mpola=|	e)mpola/w	v3spsa---
e)mpola=|	e)mpola/w	v3spia---
e)mpola=|	e)mpolh/	n-s---fd-
o(\n	o(/n	n-s---ma-
o(\n	o(/n	n-s---na-
ai)o/la	ai)o/los	n-p---n--
ai)o/la	ai)o/la_	n-d---f--
ai)o/la	ai)o/la_	n-s---f--
nu\c	nu/c	n-s---f--
ti/ktei	ti/ktw	v2spie---
ti/ktei	ti/ktw	v3spia---
kateuna/zei	kateuna/zw	v2spie---
kateuna/zei	kateuna/zw	v3spia---
kateuna/zei	kateuna/zw	v2spie---
kateuna/zei	kateuna/zw	v3spia---
te	te	g--------
a(/lion	a_(/lion	n-s---ma-
a(/lion	a_(/lion	n-s---n--
a(/lion	a_(/lion	n-s----a-
a(/lion	a_(/lion	n-s---n--
a(/lion	a(/lios2	n-s---ma-
a(/lion	a(/lios2	n-s---n--
a(/lion	a_(/lion	n-s---ma-
a(/lion	a_(/lion	n-s---ma-
a(/lion	a_(/lion	n-s---n--
a(/lion	a_(/lion	n-s----a-
a(/lion	a_(/lion	n-s---n--
a(/lion	a(/lios2	n-s---ma-
a(/lion	a(/lios2	n-s---n--
a(/lion	a_(/lion	n-s---ma-
ai)tw=	ai)te/w	v1spsa---
ai)tw=	ai)te/w	v1spia---
tou=to	ou(=tos	n-s---n--
karu=cai	ka_ru=cai	v--ana---
to\n	to/n	l-s---ma-
po/qi	po/qi	x--------
po/qi	poqi	x--------
moi	e)gw/	n1s----d-
po/qi	po/qi	x--------
po/qi	poqi	x--------
pai=s	pa=s	n-s---m--
pai=s	pai=s	n-s----n-
nai/ei	nai/w1	v2spie---
nai/ei	nai/w1	v3spia---
nai/ei	nai/w2	v2spie---
nai/ei	nai/w2	v3spia---
w)=	ei)mi/	v1spsa---
w)=	w)=	x--------
lampra=|	lampro/s	n-s---fd-
steropa=|	steroph/	n-s---fd-
h)\	h)/	c--------
h)\	h)/	x--------
ponti/as	ponti/a_s	n-p---fa-
ponti/as	ponti/a_s	n-s---fg-
au)lw=nos	au)lw/n	n-s---mg-
h)\	h)/	c--------
h)\	h)/	x--------
dissai=sin	disso/s	n-p---fd-
a)pei/rois	a)/peiros1	n-p----d-
a)pei/rois	a)/peiros2	n-p----d-
a)pei/rois	a)_pei/rois	n-p---fd-
w)=	ei)mi/	v1spsa---
w)=	w)=	x--------
o)/mma	o)/mma	n-s---n--
ga\r	ga/r	g--------
freni\	freni/	n-s---fd-
punqa/nomai	punqa/nomai	v1spie---
ta\n	ta_/n	l-s---fa-
a)mfineikh=	a)mfineikh/s	n-p---n--
a)mfineikh=	a)mfineikh/s	n-d------
a)mfineikh=	a)mfineikh/s	n-s----a-
a)ei/	a_)ei/	x--------
oi(=a/	oi(=a	n-p---n--
a)/qlion	a)/qlios	n-s---ma-
a)/qlion	a)/qlios	n-s---n--
a)/qlion	a)/qlios	n-s----a-
a)/qlion	a)/qlios	n-s---n--
a)/qlion	a_)_/qlion	v3p-ia---
a)/qlion	a_)_/qlion	v1s-ia---
a)/qlion	a)_/qlion	v3p-ia---
a)/qlion	a)_/qlion	v1s-ia---
o)/rnin	o)/rnis	n-s----a-
eu)na/zein	eu)na/zw	v--pna---
a)dakru/twn	a)dakru_/twn	n-p----g-
blefa/rwn	ble/faron	n-p---ng-
po/qon	po/qos	n-s---ma-
eu)/mnaston	eu)/mna_ston	n-s----a-
eu)/mnaston	eu)/mna_ston	n-s---n--
a)ndro\s	a)ndro/s	n-s---mg-
dei=ma	de/mw	v1saia---
dei=ma	dei=ma	n-s---n--
o(dou=	o(da/w	v2spme---
o(dou=	o(do/s1	n-s---mg-
o(dou=	o(do/s2	n-s---fg-
o(dou=	o(do/w	v2spme---
o(dou=	o(do/w	v2s-ie---
e)nqumi/ois	e)nqu_mi/ois	n-p----d-
e)nqumi/ois	e)nqu_mi/ois	v2spoa---
eu)nai=s	eu)nh/	n-p---fd-
a)nandrw/toisi	a)na/ndrwtos	n-p----d-
tru/xesqai	tru_/xesqai	v--pne---
kaka\n	kaka_/n	n-s---fa-
du/stanon	du/sta_non	n-s----a-
du/stanon	du/sta_non	n-s---n--
ai)=san	*ai)=sa	n-s---fa-
polla\	polla_/	n-d---f--
polla\	polla_/	n-s---f--
polla\	polla/	n-p---n--
ga\r	ga/r	g--------
a)ka/mantos	a)ka/mas	n-s----g-
h)\	h)/	c--------
h)\	h)/	x--------
no/tou	no/tos	n-s---mg-
h)\	h)/	c--------
h)\	h)/	x--------
bore/a	bore/a_	n-d---m--
bore/a	bore/a_	n-s---mv-
bore/a	bore/a_	n-s---mg-
tis	tis	n-s----n-
a)\n	a)/n	g--------
a)\n	a)/_n	c--------
a)\n	a)/n	r--------
a)\n	a)/n	c--------
eu)re/i+	eu)ru/s	n-s----d-
po/ntw|	po/ntos	n-s---md-
i)/doi	i)/doi_	v3saoa---
ou(/tw=	ou(/tw	x--------
de\	de/	g--------
to\n	to/n	l-s---ma-
tre/fei	tre/fos	n-d---n--
tre/fei	tre/fei+	n-s---nd-
tre/fei	tre/fos	n-s---nd-
tre/fei	tre/fw	v2spie---
tre/fei	tre/fw	v3spia---
to\	to/	l-s---n--
au)/cei	au)=cis	n-d---f--
au)/cei	au)/cei+	n-s---fd-
au)/cei	au)=cis	n-s---fd-
au)/cei	au)ca/nw	v2spie---
au)/cei	au)ca/nw	v3spia---
bio/tou	bi/otos	n-s---mg-
polu/ponon	polu/ponos	n-s----a-
polu/ponon	polu/ponos	n-s---n--
w(/sper	w(/sper	x--------
pe/lagos	pe/lagos	n-s---n--
a)lla/	a)lla/	x--------
tis	tis	n-s----n-
qew=n	qe/a	n-p---fg-
qew=n	qea/	n-p---fg-
qew=n	qeo/s	n-p---mg-
ai)e\n	ai)e/n	x--------
a)nampla/khton	a)nampla/khtos	n-s----a-
a)nampla/khton	a)nampla/khtos	n-s---n--
sfe	sfei=s	n-p----a-
do/mwn	do/mos	n-p---mg-
do/mwn	doma/w	v3p-ia---
do/mwn	doma/w	v1s-ia---
e)ru/kei	e)ru_/kei	v2spie---
e)ru/kei	e)ru_/kei	v3spia---
w(=n	o(/s	n-p---fg-
w(=n	o(/s	n-p----g-
a(dei=a	a(_dei=a	n-s---f--
me/n	me/n	g--------
a)nti/a	a)nti/on	n-p---n--
a)nti/a	a)nti/os	n-p---n--
a)nti/a	a)nti/a_	n-d---f--
a)nti/a	a)nti/a_	n-s---f--
a)nti/a	a_)nti/a_	v3s-ia---
a)nti/a	a)nti/a_	v2spma---
a)nti/a	a)nti/a_	v3s-ia---
oi)/sw	fe/rw	v1sfia---
fami\	fa_mi	v1spia---
ga\r	ga/r	g--------
ou)k	ou)	x--------
a)potru/ein	a)potru_/ein	v--pna---
e)lpi/da	e)lpi/s	n-s---fa-
ta\n	ta_/n	l-s---fa-
a)gaqa\n	a)gaqa_/n	n-s---fa-
xrh=nai/	xrh=nai	v--pna---
a)na/lghta	a)na/lghtos	n-p---n--
ga\r	ga/r	g--------
ou)	ou)	x--------
o(	o(	l-s---mn-
pa/nta	pa=s	n-s---ma-
pa/nta	pa=s	n-p---n--
basileu\s	basileu/s	n-s---mn-
e)pe/bale	e)piba/llw	v3saia---
e)pe/bale	e)pe/ba_le	v3saia---
qnatoi=s	qna_toi=s	n-p----d-
qnatoi=s	qna_toi=s	n-p----d-
e)pi\	e)pi/	r--------
ph=ma	ph=ma	n-s---n--
kai\	kai/	c--------
xara\	xara_/	n-d---f--
xara\	xara_/	n-s---f--
pa=si	pa=s	n-p----d-
pa=si	pa=sis	n-s---fv-
kuklou=sin	kukle/w	v3ppia---
kuklou=sin	kuklo/w	v3ppia---
oi(=on	oi(=os	n-s---ma-
oi(=on	oi(=os	n-s---n--
a)/rktou	a)/rktos	n-s---fg-
strofa/des	strofa/s	n-p------
ke/leuqoi	ke/leuqos	n-p---f--
me/nei	me/nos	n-d---n--
me/nei	me/nei+	n-s---nd-
me/nei	me/nos	n-s---nd-
me/nei	me/nw	v2spie---
me/nei	me/nw	v3spia---
ga\r	ga/r	g--------
ou)/	ou)	x--------
ai)o/la	ai)o/los	n-p---n--
ai)o/la	ai)o/la_	n-d---f--
ai)o/la	ai)o/la_	n-s---f--
nu\c	nu/c	n-s---f--
brotoi=sin	broto/s	n-p---md-
ou)/	ou)	x--------
te	te	g--------
kh=res	kh/r	n-p---f--
ou)/	ou)	x--------
te	te	g--------
plou=tos	plou=tos1	n-s---mn-
plou=tos	plou=tos2	n-s---n--
a)/far	a)/far	x--------
be/bake	ba/zw	v2srma---
be/bake	ba/zw	v3sria---
be/bake	be/ba_ke	v2srma---
be/bake	be/ba_ke	v3sria---
tw=|	o(	l-s----d-
tw=|	ti/s	n-s----d-
tw=|	tis	n-s----d-
tw=|	tw=|	x--------
e)pe/rxetai	e)pe/rxomai	v3spie---
xai/rein	xai/rw	v--pna---
te	te	g--------
kai\	kai/	c--------
ste/resqai	ste/romai	v--pne---
a(\	a_(/	l-s---fn-
a(\	a(/	n-p---na-
a(\	a(/	n-p---nn-
a(\	a(_/	n-d---fa-
a(\	a(_/	n-d---fn-
a(\	a(_/	n-s---fn-
kai\	kai/	c--------
se\	se/	n-s---mv-
se\	se	n2s----a-
se\	se/	n2s----a-
ta\n	ta_/n	l-s---fa-
a)/nassan	a)/nassa	n-s---fa-
a)/nassan	a_)/nassan	v3paia---
a)/nassan	a)na/zw	v3paia---
e)lpi/sin	e)lpi/s	n-p---fd-
le/gw	le/gos	n-d------
le/gw	le/gos	n-s----g-
le/gw	le/gw1	v1spsa---
le/gw	le/gw1	v1spia---
le/gw	le/gw2	v1spsa---
le/gw	le/gw2	v1spia---
le/gw	le/gw3	v1spsa---
le/gw	le/gw3	v1spia---
ai)e\n	ai)e/n	x--------
i)/sxein	i)/sxw	v--pna---
e)pei\	e)pei/	c--------
ti/s	ti/s	n-s----n-
ti/s	tis	n-s----n-
w(=de	w(=de	x--------
te/knoisi	te/knon	n-p---nd-
a)/boulon	a)/boulos	n-s----a-
a)/boulon	a)/boulos	n-s---n--
ei)=den	ei)=don	v3saia---
me/n	me/n	g--------
w(s	w(s	c--------
a)peika/sai	a)peika/zw	v--ana---
a)peika/sai	a)peika/sai_	v3saoa---
a)peika/sai	a)peika/zw	v--ana---
a)peika/sai	a)peika/sai_	v3saoa---
pa/rei	pa/reimi2	v2spia---
pa/rei	pa_/rei	n-d---n--
pa/rei	pa_/rei+	n-s---nd-
pa/rei	pa_/rei	n-s---nd-
pa/qhma	pa/qhma	n-s---n--
tou)mo/n	e)mo/n	n-s---ma-
tou)mo/n	e)mo/n	n-s---n--
w(s	w(s	c--------
e)gw\	e)gw/	n1s------
qumofqorw=	qu_mofqorw=	v1spsa---
qumofqorw=	qu_mofqorw=	v1spia---
e)kma/qois	e)kmanqa/nw	v2saoa---
nu=n	nu=n	x--------
a)/peiros	a)/peiros1	n-s----n-
a)/peiros	a)/peiros2	n-s----n-
a)/peiros	a)_/peiros	n-s---fn-
ei)=	ei)	c--------
ei)=	ei)=mi	v2spia---
ei)=	ei)mi/	v2spia---
to\	to/	l-s---n--
ga\r	ga/r	g--------
e)n	e)n	r--------
e)n	ei)s	r--------
toioi=sde	toio/sde	n-p----d-
bo/sketai	bo/skw	v3sfim---
bo/sketai	bo/skw	v3spie---
xw/roisin	xw_/roisin	n-p---md-
au(tou=	e(autou=	n-s---ng-
au(tou=	e(autou=	n-s---mg-
kai/	kai/	c--------
nin	nin	n3s----a-
ou)	ou)	x--------
qa/lpos	qa/lpos	n-s---n--
qeou=	qea/omai	v2spme---
qeou=	qea/omai	v2s-ie---
qeou=	qea/w	v2spme---
qeou=	qea/w	v2s-ie---
qeou=	qeo/s	n-s---mg-
ou)	ou)	x--------
o)/mbros	o)/mbros	n-s---mn-
o)/mbros	o/)mbros	n-s---mn-
ou)	ou)	x--------
de\	de/	g--------
pneuma/twn	pneu_ma/twn	n-p---ng-
pneuma/twn	pneumato/w	v3p-ia---
pneuma/twn	pneumato/w	v1s-ia---
ou)de\n	ou)de/n	n-s---n--
klonei=	klone/w	v2spie---
klonei=	klone/w	v3spia---
h(donai=s	h(dona/	n-p---fd-
h(donai=s	h(donh/	n-p---fd-
a)/moxqon	a)/moxqos	n-s----a-
a)/moxqon	a)/moxqos	n-s---n--
e)cai/rei	e)cai/rw	v2spie---
e)cai/rei	e)cai/rw	v3spia---
e)cai/rei	e)caire/w	v2spma---
e)cai/rei	e)caire/w	v2spma---
e)cai/rei	e)caire/w	v3s-ia---
e)cai/rei	e)caire/w	v3s-ia---
bi/on	bi/os	n-s---ma-
bi/on	bio/w	v3paia---
e)s	ei)s	r--------
e(/ws	e(/ws	c--------
e(/ws	h)w/s	n-p---fa-
e(/ws	h)w/s	n-p---f--
e(/ws	h)w/s	n-s---fg-
e(/ws	h)w/s	n-s---fn-
tis	tis	n-s----n-
a)nti\	a)nti/	r--------
parqe/nou	parqe/nos	n-s---fg-
gunh\	gunh/	n-s---fn-
klhqh=|	kale/w	v3sasp---
la/bh|	lamba/nw	v2sase---
la/bh|	lamba/nw	v3sasa---
e)n	e)n	r--------
e)n	ei)s	r--------
nukti\	nukti/	n-s---fd-
fronti/dwn	fronti/s	n-p---fg-
me/ros	me/ros	n-s---n--
h)/toi	h)/toi	g--------
pro\s	pro/s	r--------
a)ndro\s	a)ndro/s	n-s---mg-
h)\	h)/	c--------
h)\	h)/	x--------
te/knwn	te/knon	n-p---ng-
te/knwn	tekno/w	v3p-ia---
te/knwn	tekno/w	v1s-ia---
a)/n	a)/n1	g--------
a)/n	a)/_n	c--------
a)/n	a)na/	r--------
a)/n	e)a/n	c--------
tis	tis	n-s----n-
ei)si/doito	ei)s-ei)=don	v3saom---
th\n	th/n	l-s---fa-
au(tou=	e(autou=	n-s---ng-
au(tou=	e(autou=	n-s---mg-
skopw=n	skoph/	n-p---fg-
skopw=n	skopo/s	n-p----g-
pra=cin	pra=cis	n-s---fa-
kakoi=sin	kako/s	n-p----d-
kakoi=sin	kako/w	v3spsa---
kakoi=sin	kako/w	v3ppia---
oi(=s	o(/s	n-p----d-
e)gw\	e)gw/	n1s------
baru/nomai	baru_/nomai	v1spie---
baru/nomai	baru_/nomai	v1sasm---
pa/qh	pa/qh	n-s---f--
pa/qh	pa/qos	n-p---n--
pa/qh	pa/qos	n-d---n--
me\n	me/n	g--------
ou)=n	ou)=n	g--------
dh\	dh/	g--------
e)klausa/mhn	klai/w	v1saim---
e(\n	e(/n	n-s---n--
e(\n	e(/n	v3paia---
oi(=on	oi(=os	n-s---ma-
oi(=on	oi(=os	n-s---n--
ou)/pw	ou)/pw	x--------
pro/sqen	pro/sqen	x--------
e)cerw=	e)cera/w	v2spme---
e)cerw=	e)cera/w	v1spsa---
e)cerw=	e)cera/w	v1spia---
e)cerw=	e)cera/w	v1spsa---
e)cerw=	e)cera/w	v1spia---
e)cerw=	e)cera/w	v2spme---
e)cerw=	e)cera/w	v1spsa---
e)cerw=	e)cera/w	v1spia---
e)cerw=	e)cera/w	v2s-ie---
e)cerw=	e)cera/w	v2s-ie---
e)cerw=	e)cere/w	v1spsa---
e)cerw=	e)cere/w	v1spia---
e)cerw=	e)cere/w1	v1sfia---
o(do\n	o(do/n	n-s---ma-
o(do\n	o(do/n	n-s---fa-
ga\r	ga/r	g--------
h)=mos	h)=mos	x--------
th\n	th/n	l-s---fa-
teleutai/an	teleutai_/a_n	n-s---fa-
a)/nac	a)/nac	n-s---m--
oi)/kwn	oi)_/kwn	n-p---mg-
e)n	e)n	r--------
e)n	ei)s	r--------
do/mois	do/mos	n-p---md-
lei/pei	lei/pw	v2spie---
lei/pei	lei/pw	v3spia---
palaia\n	palaia_/n	n-s---fa-
de/lton	de/ltos	n-s---fa-
a(moi\	a_(moi/	n-p---m--
pro/sqen	pro/sqen	x--------
ou)k	ou)	x--------
e)/tlh	tla/w	v3saia---
e)/tlh	tla/w	v3s-ia---
pote/	pote	g--------
pote/	poto/s	n-s---mv-
pollou\s	pollou/s	n-p---ma-
a)gw=nas	a)gw/n	n-p---ma-
ou)/pw	ou)/pw	x--------
fra/sai	fra/zw	v2samm---
fra/sai	fra/zw	v--ana---
fra/sai	fra/sai_	v3saoa---
w(/s	o(/s	n-p---ma-
w(/s	w(s	c--------
w(/s	w(s	x--------
ti	tis	n-s---n--
ei(=rpe	e(/rpw	v3s-ia---
kou)	ou)	x--------
nu=n	nu=n	x--------
w(s	w(s	c--------
ou)k	ou)	x--------
ei)=pe	ei)=pon	v3saia---
ei)=pe	ei)=pon	v2sama---
ei)=pe	ei)=pon	v3saia---
ei)=pe	ei)=pon	v3saia---
ei)=pe	ei)=pon	v3saia---
ei)=pe	ei)=pos	n-s---mv-
me\n	me/n	g--------
le/xous	le/xos	n-s---ng-
o(/	o(	l-s---mn-
o(/	o(/s	n-s---n--
ti	tis	n-s---n--
xrei/h	xre/os	n-p---n--
xrei/h	xre/os	n-d---n--
xrei/h	xrei/a	n-s---f--
xrei/h	xrh/	v3spoa---
e(le/sqai	ai(re/w	v--anm---
kth=sin	kta/omai	v2spse---
kth=sin	kte/omai	v2spse---
kth=sin	ktei/nw	v2sasm---
kth=sin	kth=sis	n-s---fa-
ei)=pe	ei)=pon	v3saia---
ei)=pe	ei)=pon	v2sama---
ei)=pe	ei)=pon	v3saia---
ei)=pe	ei)=pon	v3saia---
ei)=pe	ei)=pon	v3saia---
ei)=pe	ei)=pos	n-s---mv-
h(\n	h(/n	n-s---fa-
te/knois	te/knon	n-p---nd-
moi=ran	moi=ra	n-s---fa-
patrw/|as	patrw_/|a_s	n-p---fa-
patrw/|as	patrw_/|a_s	n-s---fg-
gh=s	*gai=a	n-s---fg-
gh=s	gh=	n-s---fg-
diaireto\n	diaireto/n	n-s---ma-
diaireto\n	diaireto/n	n-s---n--
ne/moi	ne/moi_	v3spoa---
xro/non	xro/nos	n-s---ma-
w(s	w(s	c--------
tri/mhnon	tri/mhnos	n-s----a-
tri/mhnon	tri/mhnos	n-s---n--
h(ni/ka	h(ni/ka	x--------
xw/ras	xw/ra_s	n-p---fa-
xw/ras	xw/ra_s	n-s---fg-
a)pei/h	a)/peimi1	v3spoa---
a)pei/h	a)fi/hmi	v3saoa---
a)pei/h	a)fi/hmi	v3saoa---
ka)niau/sion	e)niau/sion	n-s---ma-
ka)niau/sion	e)niau/sion	n-s---n--
ka)niau/sion	e)niau/sion	n-s----a-
ka)niau/sion	e)niau/sion	n-s---n--
h)\	h)/	c--------
h)\	h)/	x--------
qanei=n	qnh/skw	v--ana---
xrei/h	xre/os	n-p---n--
xrei/h	xre/os	n-d---n--
xrei/h	xrei/a	n-s---f--
xrei/h	xrh/	v3spoa---
sfe	sfei=s	n-p----a-
tw=|de	o(/de	n-s----d-
tw=|	o(	l-s----d-
tw=|	ti/s	n-s----d-
tw=|	tis	n-s----d-
tw=|	tw=|	x--------
xro/nw|	xro/nos	n-s---md-
h)\	h)/	c--------
h)\	h)/	x--------
tou=	o(	l-s----g-
tou=	ti/s	n-s----g-
tou=	tis	n-s----g-
xro/nou	xro/nos	n-s---mg-
xro/nou	xrono/w	v2spma---
xro/nou	xrono/w	v3s-ia---
te/los	te/los	n-s---n--
to\	to/	l-s---n--
loipo\n	loipo/n	n-s---ma-
loipo\n	loipo/n	n-s---n--
h)/dh	h)/dh	x--------
h)/dh	h)_/dh	n-p---n--
h)/dh	h)_/dh	n-d---n--
zh=n	za/w	v--pna---
zh=n	ze/w	v--pna---
a)luph/tw|	a)lu/phtos	n-s----d-
bi/w|	bi/os	n-s---md-
e)/fraze	fra/zw	v3s-ia---
pro\s	pro/s	r--------
qew=n	qe/a	n-p---fg-
qew=n	qea/	n-p---fg-
qew=n	qeo/s	n-p---mg-
tw=n	o(	l-p---fg-
tw=n	o(	l-p----g-
e)kteleuta=sqai	e)kteleuta/w	v--pne---
e)kteleuta=sqai	e)kteleuta/w	v--pne---
po/nwn	po/nos	n-p---mg-
w(s	w(s	c--------
th\n	th/n	l-s---fa-
palaia\n	palaia_/n	n-s---fa-
fhgo\n	fhgo/n	n-s---fa-
au)dh=sai/	au)dh=sai	v--ana---
pote	pote/	g--------
dissw=n	disso/s	n-p---fg-
dissw=n	disso/s	n-p----g-
e)k	e)k	r--------
peleia/dwn	peleia/s	n-p---fg-
e)/fh	fhmi/	v3s-ia---
kai\	kai/	c--------
tw=nde	o(/de	n-p---fg-
tw=nde	o(/de	n-p----g-
name/rteia	na_me/rteia	n-s---f--
sumbai/nei	sumbai/nw	v2spie---
sumbai/nei	sumbai/nw	v3spia---
xro/nou	xro/nos	n-s---mg-
xro/nou	xrono/w	v2spma---
xro/nou	xrono/w	v3s-ia---
tou=	o(	l-s----g-
tou=	ti/s	n-s----g-
tou=	tis	n-s----g-
nu=n	nu=n	x--------
w(s	w(s	c--------
telesqh=nai	tele/w	v--anp---
xrew/n	xrew/n	x--------
h(de/ws	h(de/ws	x--------
h(de/ws	h(du/s	x--------
h(de/ws	h(du/s	x--------
e)kphda=n	e)kphda_=n	v--pna---
e)kphda=n	e)kphda/w	v--pna---
e)kphda=n	e)kphda_=n	v--pna---
e)kphda=n	e)kphda/w	v--pna---
e)me\	e)me/	n1s----a-
e)me\	e)me/	n-s---mv-
fo/bw|	fo/bos	n-s---md-
fi/lai	fi/los	n-p---f--
fi/lai	fi/la_|	n-s---fd-
fi/lai	fi_/lai_	v3saoa---
ei)/	ei)	c--------
me	e)gw/	n1s----a-
xrh\	xrh/	v3spia---
me/nein	me/nw	v--pna---
pa/ntwn	pa=s	n-p----g-
a)ri/stou	a)/riston	n-s---ng-
a)ri/stou	a_)ri/stou	n-s---ng-
a)ri/stou	a)/ristos	n-s----g-
fwto\s	fwto/s	n-s---ng-
fwto\s	fwto/s	n-s---mg-
eu)fhmi/an	eu)fhmi/a_n	n-s---fa-
nu=n	nu=n	x--------
e)pei\	e)pei/	c--------
katastefh=	katastefh/s	n-p---n--
katastefh=	katastefh/s	n-d------
katastefh=	katastefh/s	n-s----a-
o(rw=	o(ra/w	v2spmm---
o(rw=	o(ra/w	v2spme---
o(rw=	o(ra/w	v1spsa---
o(rw=	o(ra/w	v1spia---
o(rw=	o(ra/w	v1spsa---
o(rw=	o(ra/w	v1spia---
o(rw=	o(ra/w	v2s-ie---
o(rw=	o(ra/w	v2s-im---
a)/ndra	a)nh/r	n-s---ma-
pro\s	pro/s	r--------
xara\n	xara_/n	n-s---fa-
lo/gwn	lo/gos	n-p---mg-
lo/gwn	loga/w	v3p-ia---
lo/gwn	loga/w	v1s-ia---
de/spoina	de/spoina	n-s---f--
prw=tos	pro/teros	n-s---mn-
prw=tos	prw=tos	n-s---mn-
a)gge/lwn	a)/ggelos	n-p----g-
a)gge/lwn	a)nagela/w	v3p-ia---
a)gge/lwn	a)nagela/w	v1s-ia---
o)/knou	o)/knos	n-s---mg-
se	su/	n2s----a-
lu/sw	lu_/sw	v1sasa---
lu/sw	lu_/sw	v1sfia---
lu/sw	lu_/sw	v2saim---
to\n	to/n	l-s---ma-
ga\r	ga/r	g--------
to/kon	to/kos	n-s---ma-
kai\	kai/	c--------
e)pi/stw	e)fi/sthmi	v2spme---
e)pi/stw	e)fi/sthmi	v2samm---
e)pi/stw	e)fi/sthmi	v2saim---
e)pi/stw	e)pi/stamai	v2spme---
e)pi/stw	e)pi/stamai	v2s-ie---
e)pi/stw	pisto/w	v3s-ia---
kai\	kai/	c--------
ka)k	e)k	r--------
ma/xhs	ma/xh	n-s---fg-
ma/xhs	maxa/w	v2spia---
ma/xhs	maxa/w	v2s-ia---
a)parxa\s	a)parxa_/s	n-p---fa-
qeoi=si	qeo/s	n-p---md-
toi=s	o(	l-p----d-
e)gxwri/ois	e)gxw/rios	n-p----d-
e)gxwri/ois	e)gxw/rios	n-p----d-
e)gxwri/ois	e)gxwre/w	v2spoa---
e)gxwri/ois	e)gxwre/w	v2spoa---
ei)=pas	ei)=pon	v2saia---
ei)=pas	ei)=pon	v2saia---
w)=	ei)mi/	v1spsa---
w)=	w)=	x--------
geraie/	geraio/s	n-s---mv-
to/nde	o(/de	n-s---ma-
to/nde	o(/de	n-s---na-
moi	e)gw/	n1s----d-
lo/gon	lo/gos	n-s---ma-
e)s	ei)s	r--------
do/mous	do/mos	n-p---ma-
do/mous	domo/w	v2s-ia---
sou\s	sou/s	n-p---ma-
to\n	to/n	l-s---ma-
polu/zhlon	polu/zhlos	n-s----a-
polu/zhlon	polu/zhlos	n-s---n--
po/sin	po/sis1	n-s---ma-
po/sin	po/sis2	n-s---fa-
h(/cein	h(/kw	v--fna---
su\n	su/n	r--------
kra/tei	kra/tos	n-d---n--
kra/tei	kra/tei+	n-s---nd-
kra/tei	kra/tos	n-s---nd-
kra/tei	krate/w	v2spma---
kra/tei	krate/w	v3s-ia---
nikhfo/rw|	ni_khfo/rw|	n-s----d-
kai\	kai/	c--------
tou=	o(	l-s----g-
tou=	ti/s	n-s----g-
tou=	tis	n-s----g-
a)stw=n	a)/stu	n-p---ng-
a)stw=n	a)sth/	n-p---fg-
a)stw=n	a)sto/s	n-p---mg-
h)\	h)/	c--------
h)\	h)/	x--------
ce/nwn	ce/nos1	n-p---mg-
ce/nwn	ce/nos2	n-p---fg-
ce/nwn	ce/nos2	n-p----g-
ce/nwn	ce/nos2	n-p----g-
ce/nwn	ceno/w	v3p-ia---
ce/nwn	ceno/w	v1s-ia---
le/geis	le/gw1	v2spia---
le/geis	le/gw2	v2spia---
le/geis	le/gw3	v2spia---
e)n	e)n	r--------
e)n	ei)s	r--------
bouqerei=	bouqerh/s	n-d------
bouqerei=	bouqerh/s	n-s----d-
leimw=ni	leimw/n	n-s---md-
pro\s	pro/s	r--------
pollou\s	pollou/s	n-p---ma-
qroei=	qroe/w	v2spie---
qroei=	qroe/w	v3spia---
o(	o(	l-s---mn-
kh=ruc	kh=ruc	n-s---m--
tau=ta	ou(=tos	n-p---n--
e)gw\	e)gw/	n1s------
o(/pws	o(/pws	c--------
toi	su/	n2s----d-
toi	toi	g--------
prw=tos	pro/teros	n-s---mn-
prw=tos	prw=tos	n-s---mn-
ta/de	o(/de	n-p---na-
ta/de	o(/de	n-p---nn-
ta/de	ta_/de	n-d---fa-
ta/de	ta_/de	n-d---f--
pro\s	pro/s	r--------
sou=	se/w	v2spme---
sou=	se/w	v2s-ie---
sou=	seu/w	v2spmm---
sou=	so/s	n-s----g-
sou=	sou=	x--------
sou=	su/	n2s----g-
ti	tis	n-s---n--
kerda/naimi	kerda_/naimi	v1saoa---
kai\	kai/	c--------
ktw/|mhn	kta/omai	v1spoe---
xa/rin	xa/ris	x--------
xa/rin	xa/ris	r--------
xa/rin	xa/ris	n-s---fa-
au)to\s	au)to/s	n-s---mn-
de\	de/	g--------
pw=s	pw=s	x--------
pw=s	pw=s2	x--------
pw=s	pws	g--------
a)/pestin	a)/peimi1	v3spia---
ei)/per	ei)/per	c--------
eu)tuxei=	eu)tuxe/w	v2spie---
eu)tuxei=	eu)tuxe/w	v3spia---
eu)tuxei=	eu)tuxh/s	n-d------
eu)tuxei=	eu)tuxh/s	n-s----d-
ou)k	ou)	x--------
eu)marei/a|	eu)marei/a_|	n-s---fd-
eu)marei/a|	eu)marei/a_|	n-s---fd-
pollh=|	polu/s	n-s---fd-
